REVIEW_TOTALS,REVIEW_SENTIMENT,AGGREGATION_DATE,MOM,DATE_SENTIMENT_ID
16,negative,2013-07-01 00:00:00,77.78,64b2ba8b72f81e0c47b7a7bb3ebcc12f
17,negative,2013-07-02 00:00:00,41.67,898294f9196b7e68fd6f7a2919d0b2c2
14,negative,2013-07-03 00:00:00,16.67,b5050c75ee51dd2af496ac23a59ba418
14,negative,2013-07-04 00:00:00,16.67,69b13a6180e241c257b4a1cdc48745f0
13,negative,2013-07-05 00:00:00,0.0,c9b2eec8cfb8170ca3f080d111f84fe3
12,negative,2013-07-06 00:00:00,0.0,81a29e167c7668c742af9138abd30e54
12,negative,2013-07-07 00:00:00,0.0,6b63cb17b913ec99c457ac419e382acf
13,negative,2013-07-08 00:00:00,18.18,422502a2b96d48d8af0e5c5fb73aff1c
14,negative,2013-07-09 00:00:00,16.67,d9cc88cb7925e1c3ce12b0ceb174952d
13,negative,2013-07-10 00:00:00,8.33,b0a88e0b8190e938e474b8a0641157a5
14,negative,2013-07-11 00:00:00,16.67,854d5eb163b69d7a96e45b663b2c9008
12,negative,2013-07-12 00:00:00,0.0,3a5c00f0ad88edd7a4882f6581b766e2
12,negative,2013-07-13 00:00:00,-7.69,35f8d4504b7d2e2214d918cd0c336065
12,negative,2013-07-14 00:00:00,-7.69,c41c38bf35e3636820c35af53e8dac7f
12,negative,2013-07-15 00:00:00,-7.69,ef411cc30a5af9dc1fe61dbe2fff6adb
12,negative,2013-07-16 00:00:00,-20.0,9c03238f4999838df518b23574f83411
10,negative,2013-07-17 00:00:00,-33.33,16eb34d2107bc0eee7dbbb446d0883d6
10,negative,2013-07-18 00:00:00,-33.33,cccadea6dbcd03841cb56b2bd302d555
10,negative,2013-07-19 00:00:00,-33.33,862ab49caa564fc43187ce92035713a3
10,negative,2013-07-20 00:00:00,-33.33,fe9f6332fec2d55dce340ca493f3a947
10,negative,2013-07-21 00:00:00,-33.33,99812f43bcac1cdafe1c8d0910424e81
11,negative,2013-07-22 00:00:00,-26.67,91a551223931af2b80d0fee06d772c5c
11,negative,2013-07-23 00:00:00,-26.67,e8d770c3db77b691fd3169576d9f5c33
11,negative,2013-07-24 00:00:00,-35.29,60a9660bb1d3b441853b908e85cd2821
9,negative,2013-07-25 00:00:00,-43.75,0cea2bef8d577d863e8b393cb7561863
9,negative,2013-07-26 00:00:00,-43.75,6473133488620dcd265ea37db8935161
9,negative,2013-07-27 00:00:00,-43.75,e6cb4efc83f2122d5827a3006786dbbc
9,negative,2013-07-28 00:00:00,-40.0,e4d4cb10eee619b53b94bf0ddb19f8b5
11,negative,2013-07-29 00:00:00,-31.25,e6f6fd068094ecfd13e819641ff18bee
11,negative,2013-07-30 00:00:00,-31.25,5bf20eb4c2cf30958bedd43dd4230941
11,negative,2013-07-31 00:00:00,-35.29,adb29d7a75d7a224fd1e0a2d88835681
10,negative,2013-08-01 00:00:00,-28.57,caf131299ba67a8da53b6951f5d1a813
10,negative,2013-08-02 00:00:00,-28.57,e6d3c14a93ab5deb119769f5684284b1
10,negative,2013-08-03 00:00:00,-23.08,ab728836a4ba2ce029b339863b133143
10,negative,2013-08-04 00:00:00,-16.67,fb29a6429111443fad78d98ebb54b454
11,negative,2013-08-05 00:00:00,-8.33,3ab4caae394e458abf4887dab66c0bde
11,negative,2013-08-06 00:00:00,-15.38,95b267dcf2c58704631258355d101780
10,negative,2013-08-07 00:00:00,-28.57,bee82784820363abeb721ee23b2316ab
9,negative,2013-08-08 00:00:00,-30.77,9d112ebd82b0986d0549a5b79e6adfe3
9,negative,2013-08-09 00:00:00,-35.71,4f493771f9e5a160ecb0bb93ae13823c
8,negative,2013-08-10 00:00:00,-33.33,9c9cea514dcece2d7bd0082250ee0db7
9,negative,2013-08-11 00:00:00,-25.0,2053f1135ab5b8d800e18a9ce1191f1c
11,negative,2013-08-12 00:00:00,-8.33,5ac391ee67a7ad67077217086524848d
10,negative,2013-08-13 00:00:00,-16.67,5c29b18ece66b4cb0b2429c0c578154b
10,negative,2013-08-14 00:00:00,-16.67,745d1bfc5d3374d518bc74a85afe60a2
11,negative,2013-08-15 00:00:00,10.0,31ea74783352b7f48354f94c2b5586c2
11,negative,2013-08-16 00:00:00,10.0,3304aa13652e9b8edf57cd9f4388a98c
11,negative,2013-08-17 00:00:00,10.0,3657a35226e5d0df2be9d6c837241d4d
12,negative,2013-08-18 00:00:00,20.0,1472cc48aed1c79e7863aac97abb6c86
12,negative,2013-08-19 00:00:00,20.0,4b9fa42129f99cce37dd2ae1a810d1c7
13,negative,2013-08-20 00:00:00,18.18,165c40ab3cfe779b6a0db712a312990d
12,negative,2013-08-21 00:00:00,9.09,8fbd8ed03ecc3eff6d0138a677e2f877
12,negative,2013-08-22 00:00:00,9.09,0ce46cb10f913acbae04790ef117276a
12,negative,2013-08-23 00:00:00,33.33,f9f7efe7cbb6f8c28c58b5d617d1ad60
12,negative,2013-08-24 00:00:00,33.33,43eebd0419e9639efbaf3ff3d6beb101
13,negative,2013-08-25 00:00:00,44.44,1f69c93b5252fd584062e85e15110443
14,negative,2013-08-26 00:00:00,55.56,f4279452d3c7847272e06640c0893fd0
14,negative,2013-08-27 00:00:00,27.27,de675357f7124b2136e620be905aadaa
13,negative,2013-08-28 00:00:00,18.18,1b5083cc58b9d5bc20f429b9e237f92a
12,negative,2013-08-29 00:00:00,9.09,1dfda4cb325b7fbd3f4209895d060795
11,negative,2013-08-30 00:00:00,10.0,468f0bb6e4fce1680b9d8cc630dcebcb
11,negative,2013-08-31 00:00:00,10.0,92b925f2bcce70f9a88238edee85d424
12,negative,2013-09-01 00:00:00,20.0,d4d8e42bf4490f9f1b94d61d37ad4c22
12,negative,2013-09-02 00:00:00,20.0,62321501169613a58787498febceee90
13,negative,2013-09-03 00:00:00,18.18,73079134d6de46036780bfcb5cd293f3
11,negative,2013-09-04 00:00:00,0.0,0c1c19cffa17a76ff7544a3bac2f301c
11,negative,2013-09-05 00:00:00,10.0,4973e1e21576d0a0cf4ffd311c1731ab
12,negative,2013-09-06 00:00:00,33.33,e71ed601f4f53604653a2fde4031d935
13,negative,2013-09-07 00:00:00,44.44,4227b581e601e786e4c2756b4217d72c
14,negative,2013-09-08 00:00:00,75.0,a41988bf4147439c4beefa7b8b66c375
17,negative,2013-09-09 00:00:00,88.89,71770bd4aabf71e20e07691222b864a6
16,negative,2013-09-10 00:00:00,45.45,607dc1c540e3cbaa3478af0cd7ccbbe4
15,negative,2013-09-11 00:00:00,50.0,6545e8b2344fb14b6fecb582f3a15473
16,negative,2013-09-13 00:00:00,60.0,edb0aed762ee6605c4593895541475ff
16,negative,2013-09-14 00:00:00,45.45,4d10138b81189ab17d153ebb443e9b06
17,negative,2013-09-15 00:00:00,54.55,81dcb4702a11e8e3f16f3beaa5b6c99c
19,negative,2013-09-16 00:00:00,72.73,a40b33ace4bbbb83ebcee340230bfcaa
18,negative,2013-09-17 00:00:00,50.0,e0ce6d4ffce266efc8416208fefcd077
18,negative,2013-09-18 00:00:00,50.0,5fd1315ae18afd4e0149ffb5ef0eb9a9
17,negative,2013-09-19 00:00:00,30.77,4ceaeefe3e9ce89de6b01f709015351d
17,negative,2013-09-20 00:00:00,41.67,54219cc882cecbf01dc30f31cb26bd87
18,negative,2013-09-21 00:00:00,50.0,57f29c2b98b42edd450977c29cfb4956
19,negative,2013-09-22 00:00:00,58.33,a456dbe3669fa5ab632e826f553c6aa9
20,negative,2013-09-23 00:00:00,66.67,149c782e0c95c61727c4e07b5aed5a6b
20,negative,2013-09-24 00:00:00,53.85,c85b75a0c6dfaf4d835debab75ae3aa9
20,negative,2013-09-25 00:00:00,42.86,531a1994949f0626921224bb55f5bca3
20,negative,2013-09-26 00:00:00,42.86,856a53343f78abdbb8db72d4a4ffa2b0
19,negative,2013-09-27 00:00:00,46.15,149f991d56fa38fa90a5cc87263d4251
19,negative,2013-09-28 00:00:00,58.33,0e1e0562edf9e43fffd18291b4c99b2c
19,negative,2013-09-29 00:00:00,72.73,2482e0efb667ee4df89e9fd92f862bd8
20,negative,2013-09-30 00:00:00,81.82,a8a4c5f34556a572025ea10f4acc3b76
21,negative,2013-10-01 00:00:00,75.0,a98ece3a2338b0ceb886789f681033f9
22,negative,2013-10-02 00:00:00,83.33,7e15c96310017737d8faee498948be1a
21,negative,2013-10-03 00:00:00,61.54,84461412e67b70d69bc7e2ba5006ee1a
22,negative,2013-10-04 00:00:00,100.0,de5b45ad477ab4670c504bb92a876576
22,negative,2013-10-05 00:00:00,100.0,6d3b82f9549ad042c712e8f7941a942f
21,negative,2013-10-06 00:00:00,75.0,db2063ff3df7e565900fe9db7668fd0f
22,negative,2013-10-07 00:00:00,69.23,9d84c5d5e07062f86e602e597a997166
21,negative,2013-10-08 00:00:00,50.0,6c1bd27eba3172a89bd337e2f734fe93
18,negative,2013-10-09 00:00:00,5.88,b6a9ee1abf71284a60817d11724b6728
19,negative,2013-10-10 00:00:00,18.75,9cb42d55adc39af16cdfd82ff38a0856
18,negative,2013-10-11 00:00:00,20.0,7f9f4a0e87346c2b75bfc1e2cb2990ca
19,negative,2013-10-12 00:00:00,18.75,02f05d4872b22edcb25a9c4c5ea1b3b2
19,negative,2013-10-13 00:00:00,18.75,24da7e3a733a5bab6cc60fdb216784b2
19,negative,2013-10-14 00:00:00,11.76,1463683360309ef55ae96e6671ddbfc1
19,negative,2013-10-15 00:00:00,0.0,1b0b2444c01bbd257d77f65494796312
17,negative,2013-10-16 00:00:00,-5.56,a0f8d5f51aa1d54f396aef6e0f229f37
17,negative,2013-10-17 00:00:00,-5.56,5b6d3105257ea78388479fade2868a49
17,negative,2013-10-18 00:00:00,0.0,e4e3c16af6fe833b27f45666ff224b59
18,negative,2013-10-19 00:00:00,5.88,aea554202812f258038a6d104c2d8ca1
18,negative,2013-10-20 00:00:00,0.0,4ac858b238b51e913bb658520e844327
17,negative,2013-10-21 00:00:00,-10.53,06ba7428dc28a6a8b5b9745f266db5e3
16,negative,2013-10-22 00:00:00,-20.0,5b87832622edc2da27adb38d0db3fac9
16,negative,2013-10-23 00:00:00,-20.0,9a420adc45844e88e2c2500a531e6255
15,negative,2013-10-24 00:00:00,-25.0,a0a318e9107b4990c3f804d47a1d5737
14,negative,2013-10-25 00:00:00,-30.0,fc7fcfdbbc1b3769c9c4ef2f9b2bd39a
15,negative,2013-10-26 00:00:00,-21.05,217c4dd3db87091784ac02e62b8c1c35
15,negative,2013-10-27 00:00:00,-21.05,af140fc4ef3d62df47dde60989052ee5
17,negative,2013-10-28 00:00:00,-10.53,afa8d163dac093125636c2eceb46e5e4
17,negative,2013-10-29 00:00:00,-15.0,bbb63304f2f6028f2ffda4b2594c18c7
17,negative,2013-10-30 00:00:00,-19.05,a0b62bf17b88fcff50d6774d907095db
15,negative,2013-10-31 00:00:00,-31.82,77a623f8e260cfabcf402926c1cb3c25
15,negative,2013-11-01 00:00:00,-28.57,f9b3b5f61aea2f71ca044f61bc87f6a4
17,negative,2013-11-02 00:00:00,-22.73,414157f02fe33898a4ebe7d2b76cc6b0
16,negative,2013-11-03 00:00:00,-27.27,2a0937d4523c5ba0d3a60b3fe6220ab2
17,negative,2013-11-04 00:00:00,-19.05,eb0dedc30ee97a58587944c02b6c95a8
17,negative,2013-11-05 00:00:00,-22.73,6dbac2a14fa6c34e4e0d3c10a4099720
15,negative,2013-11-06 00:00:00,-28.57,23895f722abe8ef506162d0065088e27
15,negative,2013-11-07 00:00:00,-16.67,bf0f702a4bd713bed84d250c7fa00162
15,negative,2013-11-08 00:00:00,-21.05,3e3e5d1ee44fc0048e7920a5c8eda733
14,negative,2013-11-09 00:00:00,-22.22,9308e1d5080982c390a2c7e914c3de89
15,negative,2013-11-10 00:00:00,-21.05,fc2c3817a22a4ad713dd2c155e4b74ff
15,negative,2013-11-11 00:00:00,-21.05,92763c26e1d5f51e3fedbcbc1f4224f1
15,negative,2013-11-12 00:00:00,-21.05,ccce82cc2c43219c48129e4f249ab3f1
14,negative,2013-11-13 00:00:00,-26.32,453938e9e94e1b0dd892f3deebea15fa
13,negative,2013-11-14 00:00:00,-23.53,feef2e498ad768c7eb8727005b77bbd1
13,negative,2013-11-15 00:00:00,-23.53,34813f049a8af3e3c3f90fdb0ed9c3ad
14,negative,2013-11-16 00:00:00,-17.65,593a78cbd054297f8e3900a66156f5ee
14,negative,2013-11-17 00:00:00,-22.22,71e50706b66d0e284a3e3522b0473721
13,negative,2013-11-18 00:00:00,-27.78,8321e99304088007adec7c3dcd3e5771
15,negative,2013-11-19 00:00:00,-11.76,e9c78e7a4c40945cb96e9fc0c82bfc3d
16,negative,2013-11-20 00:00:00,0.0,2c69af5298816c9665aab2defb66ad41
17,negative,2013-11-21 00:00:00,6.25,ad924dcb00c346e57e872973b03f58b8
16,negative,2013-11-22 00:00:00,6.67,d834c2e441b5b293ab8d70358f47798e
16,negative,2013-11-23 00:00:00,14.29,2907d4d6701e9b087e2b3fb5e3bb1a9d
16,negative,2013-11-24 00:00:00,6.67,464e088bb339e7caaca0a8edb254c3e6
19,negative,2013-11-25 00:00:00,26.67,157098dc8c96b0334871c051db07065e
19,negative,2013-11-26 00:00:00,11.76,3beef79bd9a2b1ec0559481388c71f47
17,negative,2013-11-27 00:00:00,0.0,f7247262ffca53007c4ecaa533739f76
17,negative,2013-11-28 00:00:00,0.0,35e25f947113c15ebb91183b26f1e3aa
17,negative,2013-11-29 00:00:00,13.33,66b4b806d00eb7634dbebdcfaa084436
17,negative,2013-11-30 00:00:00,13.33,935e60548995f26135110b66494df7db
17,negative,2013-12-01 00:00:00,0.0,e99463d65645ba165b7114da7383e1a4
15,negative,2013-12-02 00:00:00,-6.25,6301e72a91f58ca6f782b4cfb29a7dcd
16,negative,2013-12-03 00:00:00,-5.88,df21f401623233c3b3f72d34f1a255e8
15,negative,2013-12-04 00:00:00,-11.76,b9de5c4ce62816909ee234b07b7c4a84
15,negative,2013-12-05 00:00:00,0.0,555557df5f9c7ad65c08f532e55b3081
15,negative,2013-12-06 00:00:00,0.0,495d8173504fda13d3d1085274ab6d41
16,negative,2013-12-07 00:00:00,6.67,519e267bbec839d0da7df4ad27ea8707
17,negative,2013-12-08 00:00:00,21.43,6673c3e4d31c3c2e1c98af4abd084aa9
17,negative,2013-12-09 00:00:00,13.33,ab9e4e30a7d42fe2c8c744aef22a78ed
16,negative,2013-12-10 00:00:00,6.67,09b91f71ad9523e4948cdc7a7187bd90
15,negative,2013-12-11 00:00:00,0.0,6a783fff00f6a13fef84183b0f31ca4f
14,negative,2013-12-12 00:00:00,0.0,b7b0edf828d7ab9a96c8293fbfe7be04
14,negative,2013-12-13 00:00:00,7.69,282ad440e6cb4cb5995806a2f051dd80
14,negative,2013-12-14 00:00:00,7.69,c9f6aa60406740b4353b56af0c75d59c
15,negative,2013-12-15 00:00:00,7.14,29e5594014ea0b51c53f65a24604dca9
15,negative,2013-12-16 00:00:00,7.14,054efd2349e326d060d7ead8ab4355c7
15,negative,2013-12-17 00:00:00,15.38,85e85583833378378a18e5544b88bd5f
15,negative,2013-12-18 00:00:00,0.0,a405fc2dba08ad88469c8591a9fdd5db
13,negative,2013-12-19 00:00:00,-18.75,5877792be869db9691809b6bae631e85
12,negative,2013-12-20 00:00:00,-29.41,9eb617a4393e48231bef1d1250268f75
11,negative,2013-12-21 00:00:00,-31.25,b7bf83aea102b03fe3e7755e57b7881a
11,negative,2013-12-22 00:00:00,-31.25,1c9995f006d15a01e32031688ca34437
12,negative,2013-12-23 00:00:00,-25.0,b71010793f1b0d14920279592f075151
13,negative,2013-12-24 00:00:00,-31.58,318f285f8a57a7e4f8f39b884a64575d
9,negative,2013-12-25 00:00:00,-52.63,65cb6bdfbc09bf60a42ea72284e3dae5
9,negative,2013-12-26 00:00:00,-47.06,20fab9a3d6809c6a05513cb625b9577c
9,negative,2013-12-27 00:00:00,-47.06,a0d6135d56d350bb2d3e30d384b9b54c
9,negative,2013-12-28 00:00:00,-47.06,a0538015488e8202cb9fad124b4a9d4a
10,negative,2013-12-29 00:00:00,-41.18,9e369621b4a5f62418fd6b3a6b41bcdd
12,negative,2013-12-30 00:00:00,-29.41,048810d6a2b011a8824a7bd3eb1e728d
11,negative,2013-12-31 00:00:00,-26.67,7f9e5eb4152e3d5ff053c6f902850a19
11,negative,2014-01-01 00:00:00,-31.25,7ef9f44b60804f109784dacd884abc58
14,negative,2014-01-02 00:00:00,-6.67,08bcbd68e9281572cf41a367b3478277
17,negative,2014-01-03 00:00:00,13.33,95eb3e218b1ded6e184f6780a93b1f5d
18,negative,2014-01-04 00:00:00,20.0,a47477b5d2ad7435efb527a9382639a9
19,negative,2014-01-05 00:00:00,18.75,9494885fb715df4c32cd86b2ba9b8746
20,negative,2014-01-06 00:00:00,17.65,b344a45167446d845e76dc8d9a8a4613
19,negative,2014-01-07 00:00:00,11.76,37ba0e51d3c4cd7c4adde47130bdb88e
20,negative,2014-01-08 00:00:00,25.0,73fc10769bf4c83eda2113eb5df731f9
20,negative,2014-01-09 00:00:00,33.33,1140b69e48db2762e4313a083512d99e
20,negative,2014-01-10 00:00:00,42.86,a8310c96ba30a6b622b4844439ffc572
20,negative,2014-01-11 00:00:00,42.86,9c84081f6efcc4291c1a66e268d8a23f
20,negative,2014-01-12 00:00:00,42.86,dc037deadf2a1ff16a745573b036d5a5
20,negative,2014-01-13 00:00:00,33.33,d319fcc85da9956ee3d7be29bcb48655
19,negative,2014-01-14 00:00:00,26.67,06926be7a44a00d4b6c6a420d2177c2c
19,negative,2014-01-15 00:00:00,26.67,0ff5392e269ac825bbafd2da91512cb6
19,negative,2014-01-16 00:00:00,26.67,cf519c0dc50b966479925ef0f7e3780c
21,negative,2014-01-17 00:00:00,61.54,c1536fbf1d9e590d93e9fa7084299522
21,negative,2014-01-18 00:00:00,75.0,8fc66a6999babe98cc1be24c4ebb8dc7
21,negative,2014-01-19 00:00:00,90.91,bc5d97967e1a97ea9c5f48a028d37cf0
21,negative,2014-01-20 00:00:00,90.91,92bee177a42705512f9106726bc54c46
21,negative,2014-01-21 00:00:00,75.0,169f9639e745fad54e0579ee7378f715
21,negative,2014-01-22 00:00:00,61.54,974c3a8a081bfb9ea68a55600605c5b6
20,negative,2014-01-23 00:00:00,122.22,81ec970c0e2f5984297d89d10f2b7bbe
20,negative,2014-01-24 00:00:00,122.22,3e74dd57af338abc2b700ee5ade5b7ea
21,negative,2014-01-25 00:00:00,133.33,3ebc2daac1d9a6d368e34f4d41d3c922
21,negative,2014-01-26 00:00:00,133.33,414f4c27c4767a9b51d7fdbb46c85395
22,negative,2014-01-27 00:00:00,120.0,2f6e16375862107625b80a1069d6da55
20,negative,2014-01-28 00:00:00,66.67,bcd79fd3b814d39c0ef3ad879255638c
18,negative,2014-01-29 00:00:00,63.64,85098f9785d97abc4784fa0cad89d69b
18,negative,2014-01-30 00:00:00,63.64,4bad911f1f5ce1a5be67b9c7d651eb1e
18,negative,2014-01-31 00:00:00,28.57,dbcbcf6096b592ce53916da7ea3faaab
14,negative,2014-02-01 00:00:00,-17.65,f01f2f2f44d6c180e739054b5cbafd47
11,negative,2014-02-02 00:00:00,-38.89,15519537de77b3ad82a9c2b32ed4cafa
10,negative,2014-02-03 00:00:00,-47.37,cc1402c552cde9480d25cec70ed00748
9,negative,2014-02-04 00:00:00,-55.0,17bbe3b0a12a291ba40c074cee1b9d5f
7,negative,2014-02-05 00:00:00,-63.16,9c8ae7eb6dd6b518121ff9f1cb18fec4
7,negative,2014-02-06 00:00:00,-65.0,a00c5f2abef693d9ae773369255e62b3
6,negative,2014-02-07 00:00:00,-70.0,0504453d673ceabeb614fc0e0c36cf28
6,negative,2014-02-08 00:00:00,-70.0,d08cca075c22bcf5cdfaaa186da9c02a
7,negative,2014-02-09 00:00:00,-65.0,4af0befcfa15b0f713ce330ab491fd04
12,negative,2014-02-10 00:00:00,-40.0,dcaec05d4162faecab1fefdfa5687b3b
12,negative,2014-02-11 00:00:00,-40.0,8e826df8c634bbdc8fc35def80570cef
12,negative,2014-02-12 00:00:00,-36.84,5cc79358225899a4fb644a7895840808
13,negative,2014-02-13 00:00:00,-31.58,0f673675c18833682af0c311a8b47d77
12,negative,2014-02-14 00:00:00,-36.84,6ee71bfdea202c253303df91227a3025
13,negative,2014-02-15 00:00:00,-38.1,e713897e488f2239589204efa756a304
12,negative,2014-02-16 00:00:00,-42.86,7d8b6ca37b6fb9deb3344635b5a91776
12,negative,2014-02-17 00:00:00,-42.86,9575410442c95492c580dec715b0f824
15,negative,2014-02-18 00:00:00,-28.57,67ef621b4bd72862253825579451e0d7
16,negative,2014-02-19 00:00:00,-23.81,ecf3c6817e752486e449b1c1b240afc4
16,negative,2014-02-20 00:00:00,-23.81,90b584541eace80e1a19de9a3ac568fe
15,negative,2014-02-21 00:00:00,-25.0,23ebb5b252dad765513ffee29fefc456
15,negative,2014-02-22 00:00:00,-25.0,e45c3b1f2b5b81b9f83dd02bb775c0b9
15,negative,2014-02-23 00:00:00,-28.57,4c1b5642b53310c62c23e4b1f6827c21
15,negative,2014-02-24 00:00:00,-28.57,90835b1dfe717ed8ecc7fd2b08222d50
15,negative,2014-02-25 00:00:00,-31.82,2b9a98e1775581b8306d58283dcc6edc
14,negative,2014-02-26 00:00:00,-30.0,fab9dfc2731c8c8047a4474feb2bc33b
