REVIEW_TOTALS,REVIEW_SENTIMENT,AGGREGATION_DATE,MOM,DATE_SENTIMENT_ID
5,neutral,2011-08-18 00:00:00,0.0,91ddf154f9055c8148d0fe68a30f032a
6,neutral,2011-08-19 00:00:00,20.0,36a6d99258376c37c908e6ce5b40d73e
7,neutral,2011-08-20 00:00:00,40.0,186a1c4d2cd6b47f0dd46763295574cb
7,neutral,2011-08-21 00:00:00,40.0,351cb6efb06321b9c5df11a70fc08c21
7,neutral,2011-08-22 00:00:00,75.0,690717c4d4304098c8ac086101e4d50e
6,neutral,2011-08-26 00:00:00,100.0,7d72f0fe9cbe189d269924730f9a405f
6,neutral,2011-08-27 00:00:00,100.0,672dfce0a8f5c3decf4934e332ead57f
7,neutral,2011-08-28 00:00:00,75.0,2117bacc6670173c904628b823486ab3
7,neutral,2011-08-29 00:00:00,75.0,f607e225f562127d916366ef4eb29146
7,neutral,2011-08-30 00:00:00,250.0,88f1aa9aaaeee1be7d0acec3cd8566c6
7,neutral,2011-09-03 00:00:00,250.0,6fc16f4b99350847a895d8c7c793be25
7,neutral,2011-09-04 00:00:00,250.0,557b966597c824b1b0da2a11762e1a05
7,neutral,2011-09-05 00:00:00,133.33,1cadcccb056a173faddbeb13bc8e209c
6,neutral,2011-09-06 00:00:00,100.0,e60513333b96694fb9f893a237fc6a4d
6,neutral,2011-09-09 00:00:00,100.0,3836f830ffa3cb1b50b389a16033008b
6,neutral,2011-09-10 00:00:00,100.0,785e62e41866ea6a0bf67516a0443fd7
5,neutral,2011-09-12 00:00:00,150.0,b6d0bc67d2651705d1cc522cfe61b5ad
5,neutral,2011-09-13 00:00:00,150.0,62401cbd7029ab7f2c1518791a39fa43
3,neutral,2011-09-14 00:00:00,0.0,caacf9369c16ade56269051ba96e1f22
3,neutral,2011-09-15 00:00:00,0.0,a1bbee72f11a23375bd8e52df101163b
2,neutral,2011-09-18 00:00:00,-33.33,2970d682953e418be17aec229ce392ce
2,neutral,2011-09-19 00:00:00,-33.33,a60356540ece3c6e380ddef8a322c631
3,neutral,2011-09-20 00:00:00,0.0,98bcc34bc00cff32cd09ec0b3e3098e8
3,neutral,2011-09-23 00:00:00,50.0,774f2ab5d093b39bfeb68e7aedcbc3d1
3,neutral,2011-09-24 00:00:00,0.0,d212ae0073e45a1a672d4a2359c575ac
3,neutral,2011-09-25 00:00:00,0.0,7a5cf7ee322b6861b08de917aed5f5e9
3,neutral,2011-09-26 00:00:00,-25.0,32da8e83c5a1bf981b4e8ac02e785612
2,neutral,2011-09-27 00:00:00,-60.0,1b091b27e6c808b0a88f869e3fc4c5e2
2,neutral,2011-09-28 00:00:00,-60.0,849caf1894dfac9aa2d8af9effbe4bc1
2,neutral,2011-09-30 00:00:00,-60.0,f7a7f2a4d0a67f295687da8dc564f871
2,neutral,2011-10-03 00:00:00,-66.67,5778bfff1f8a6d522d4e290bacd03fa5
4,neutral,2011-10-04 00:00:00,-42.86,9367496ffff8c272972aeb125343167d
4,neutral,2011-10-05 00:00:00,-42.86,1ccc071c5b8bff9632f27ffca0aec99e
5,neutral,2011-10-07 00:00:00,-28.57,b0345542f5ce8a018de32febd7658719
5,neutral,2011-10-08 00:00:00,-16.67,990179542d49d8d16ed8e5584997fe74
6,neutral,2011-10-09 00:00:00,0.0,a2439ed8efc7fb107a052768f67f8c2e
6,neutral,2011-10-10 00:00:00,-14.29,f8434ab5befb443476edce8c3c192063
7,neutral,2011-10-11 00:00:00,0.0,b8897a24850636d48df33fff0f7159b0
7,neutral,2011-10-12 00:00:00,0.0,bfba6c04ba3cfbcb25a05c0c7b5b3c5a
7,neutral,2011-10-16 00:00:00,0.0,fe034348d31ba72ec45c3748e694e1f6
7,neutral,2011-10-17 00:00:00,0.0,a93b7fac49e43ca45f284324039702f6
7,neutral,2011-10-18 00:00:00,0.0,d4ad91b467618bd347d257b9e1f4569f
6,neutral,2011-10-19 00:00:00,0.0,b5c7d9997e1f3705e1e92a330b7a9155
5,neutral,2011-10-20 00:00:00,-16.67,bb04a128a800ab3568366896dc037736
5,neutral,2011-10-22 00:00:00,-16.67,9cd177c88d2433885adb6fce27b25954
6,neutral,2011-10-24 00:00:00,20.0,ae00ab2ddc8c0b0ab2fad95bf5354c74
6,neutral,2011-10-25 00:00:00,20.0,ab246bcb1095bfc1e62d9ab67fee6e8d
6,neutral,2011-10-27 00:00:00,100.0,c6cfa00fca87689fff4cd34e1d7ffeea
6,neutral,2011-10-28 00:00:00,100.0,490d03ab58e0b8d37c492824d426ca5e
6,neutral,2011-10-29 00:00:00,200.0,e8423e16c282e7ae2d13793584bc50db
7,neutral,2011-11-01 00:00:00,250.0,fdc66fdde6671863b59fee822e25b346
8,neutral,2011-11-02 00:00:00,166.67,56e9e86028d82c2d238c20635f04bbd7
7,neutral,2011-11-05 00:00:00,133.33,d72a6ae6eeead4b2243c8c45cce1d95b
6,neutral,2011-11-07 00:00:00,100.0,3f10a697f6c081ee5e579aaf1bf813ad
5,neutral,2011-11-08 00:00:00,66.67,873872a1a9274e7a6891fce1f2060965
5,neutral,2011-11-09 00:00:00,66.67,3cd06e058a2b1798d1a67198b7f87375
6,neutral,2011-11-10 00:00:00,200.0,953ddf1cc9a588d2c13157e9b8544d19
7,neutral,2011-11-11 00:00:00,250.0,f70da6c737cfda9686def850b17b0a83
7,neutral,2011-11-12 00:00:00,250.0,43f1ba8073b70d6041b2e69bcf09e34a
8,neutral,2011-11-13 00:00:00,300.0,f5123adbc62413c900d68ae19428c72c
8,neutral,2011-11-14 00:00:00,100.0,94df014063a67bf24a12b53fb8e652c7
8,neutral,2011-11-15 00:00:00,100.0,14ba34eb2c640f6606db30bf168f1e97
8,neutral,2011-11-18 00:00:00,60.0,d6931e4006a07aaa60227e76308cf718
9,neutral,2011-11-19 00:00:00,80.0,122349687336dcebe5f7e9262e3d4a03
9,neutral,2011-11-20 00:00:00,50.0,b98f425484cb70885fe90b6b7ef37bca
9,neutral,2011-11-21 00:00:00,50.0,c547985c0458aaa48b0650bca54b3b96
10,neutral,2011-11-22 00:00:00,42.86,883567342fe04f654b4dbff0e62ac038
10,neutral,2011-11-24 00:00:00,42.86,d684ab51e6e120ce69552f38eb60d77f
10,neutral,2011-11-25 00:00:00,42.86,7e003c1244ea3de3a1cfed62ff1462a2
11,neutral,2011-11-28 00:00:00,57.14,14c16c5e5a06d9332b4be8f927b6708c
11,neutral,2011-11-29 00:00:00,57.14,72c01c4c7f753c1c2194ac403101dd9d
11,neutral,2011-11-30 00:00:00,83.33,23be9e6eed8b5ac80ed5f5c2a93c5e8c
11,neutral,2011-12-01 00:00:00,120.0,59308d46ad93901e0255fee9e4b6f11b
10,neutral,2011-12-02 00:00:00,100.0,1deb0711068986ebb1af7e2fbbd61656
10,neutral,2011-12-03 00:00:00,66.67,9668e9a75022efcba8cd5fd281a53961
9,neutral,2011-12-05 00:00:00,50.0,a6479d58bb262cb482f988b8a3544650
9,neutral,2011-12-06 00:00:00,50.0,ac2d8c348e413389bc659e6a5362fcf5
10,neutral,2011-12-07 00:00:00,66.67,c39e3b6934a304fb42e4638d321270f1
10,neutral,2011-12-08 00:00:00,66.67,9bd7bb91f4bc10bc81cc1e4c76f08cee
8,neutral,2011-12-11 00:00:00,14.29,d67903dcf8baab44a4388e786430f6ca
9,neutral,2011-12-12 00:00:00,12.5,6b888d2b0b089ca0d5be722ceea53293
8,neutral,2011-12-17 00:00:00,14.29,9df1fb3a81b530ccafcbe04ab1a7f07f
7,neutral,2011-12-20 00:00:00,16.67,2055ad404c91cda54476aa06538523e9
7,neutral,2011-12-21 00:00:00,40.0,96265b292985ffce9557a91a30291841
6,neutral,2011-12-22 00:00:00,20.0,56858f184af25cca9cbdce51341f15ab
6,neutral,2011-12-27 00:00:00,0.0,25853e2f4c7b4fb301fa5ac8d7e2b1ff
5,neutral,2011-12-28 00:00:00,-28.57,dea0ed6c29dbb814a9100a2128ee2d5f
5,neutral,2011-12-30 00:00:00,-28.57,dac43b46f6df2069027c7956f58f935e
4,neutral,2011-12-31 00:00:00,-50.0,1ac4e342a8cd268318c67681d1d77187
4,neutral,2012-01-02 00:00:00,-50.0,fe50732b61d162a4e89c10a6e2504560
5,neutral,2012-01-03 00:00:00,-37.5,c1c788a9c0619f617dcf75c74e00ad08
6,neutral,2012-01-04 00:00:00,-25.0,1fa602bc13424f53f5f437d903e79fbb
5,neutral,2012-01-06 00:00:00,-44.44,1af372eba0852f585e6761fafcea9ca9
6,neutral,2012-01-07 00:00:00,-33.33,cc04bf6d7f32a2a58daddd4260d1f642
6,neutral,2012-01-08 00:00:00,-33.33,680c434206cdae9b6322a0c44230c669
7,neutral,2012-01-09 00:00:00,-30.0,8f8eade61e2f76ddfac1b4970280ee9a
6,neutral,2012-01-10 00:00:00,-40.0,b8d8d4db82a9cb43da762837b2333784
5,neutral,2012-01-12 00:00:00,-50.0,4099002572edc041ba5d4ab2fb603659
5,neutral,2012-01-16 00:00:00,-54.55,094a5d358d8f43dd5736fc46d17d52e0
6,neutral,2012-01-17 00:00:00,-45.45,b63bc3a2bf3624dc8bf0ec8d0838361c
7,neutral,2012-01-19 00:00:00,-36.36,0acf0ee847128a73c243d980a570c600
7,neutral,2012-01-20 00:00:00,-36.36,280fc5c2c81708c2a0336e756d06f7f8
7,neutral,2012-01-21 00:00:00,-30.0,868bb01bf023e3f270fcfee8f12fd35b
8,neutral,2012-01-22 00:00:00,-20.0,e60c4dd996ba37b29149a3aff567f947
10,neutral,2012-01-23 00:00:00,11.11,d7129f828a7a8c9b0816979b4b604e3d
10,neutral,2012-01-24 00:00:00,11.11,805549cfebc176a0986294a82336f3bc
9,neutral,2012-01-27 00:00:00,-10.0,98205dd85304344a92ad7f645fd888d0
10,neutral,2012-01-28 00:00:00,0.0,1fe080fec0f4e742f74f537b7b67f05a
10,neutral,2012-01-29 00:00:00,25.0,bb755bc2150751880169010cebb92d96
10,neutral,2012-01-30 00:00:00,11.11,c33a01d718cbd044ef45c82838f741c4
11,neutral,2012-01-31 00:00:00,37.5,f76c9feb7f34bba50bc51793861e5e8f
11,neutral,2012-02-01 00:00:00,57.14,c6b4aae79c7a6805ce861996e4635542
9,neutral,2012-02-03 00:00:00,28.57,9614edfc045edd313eaf8e522ab1d48b
9,neutral,2012-02-04 00:00:00,50.0,eac7f6b74fa5d3ce3c8ec6f2e4d214a5
10,neutral,2012-02-06 00:00:00,66.67,19784356e992975d54e99dd53050bc53
9,neutral,2012-02-09 00:00:00,80.0,71585ca2bed16d4d80f629581b89dc7a
9,neutral,2012-02-10 00:00:00,80.0,26da2d22813dd6b6f2d7be4e1caa5a26
10,neutral,2012-02-11 00:00:00,150.0,fac75af2a11e61a9478171dce2847df9
10,neutral,2012-02-12 00:00:00,150.0,0dd834eeea1e262bb1be69082e97d469
11,neutral,2012-02-13 00:00:00,120.0,e9b8437aaf15cd75cb976b25afd075f3
11,neutral,2012-02-14 00:00:00,83.33,20b165e508e55a57ebd80eb417c38189
11,neutral,2012-02-15 00:00:00,120.0,6e5dd1ff0f05606a16c132ac94a5feeb
10,neutral,2012-02-16 00:00:00,66.67,7bacfc16cf634d5cbf0d8239b5bbb90f
10,neutral,2012-02-17 00:00:00,66.67,25461cbf54802fe214fc72902dc18694
9,neutral,2012-02-18 00:00:00,28.57,ebbd601b813fb3df709b7e622c382724
9,neutral,2012-02-19 00:00:00,50.0,5392114c40f3da35fd906fdbc44e2a81
9,neutral,2012-02-20 00:00:00,80.0,4e040755eb270637d874b67d5a1c9b2d
7,neutral,2012-02-22 00:00:00,40.0,3abc8b44ee8cf39b9dc5a6a3c3f59981
8,neutral,2012-02-23 00:00:00,33.33,a34b0993760b3eef7e67186af0d5b9d2
9,neutral,2012-02-24 00:00:00,28.57,be8b3442cfdbc5830d6d7123fdff4a2f
10,neutral,2012-02-26 00:00:00,42.86,cf611a2446fd464c7748ef3314fc9bdf
9,neutral,2012-02-27 00:00:00,28.57,b6b1c512135f7b76e1e556ca580eef86
11,neutral,2012-02-28 00:00:00,37.5,13a87bb3a2a558b501964b3eacce59b6
11,neutral,2012-03-01 00:00:00,10.0,3f619d8476d4e66217442cfaf975b9e6
12,neutral,2012-03-02 00:00:00,20.0,9176916da8753c58b36dc5ef3dbffa2b
14,neutral,2012-03-05 00:00:00,55.56,b99ccd426ed184f0980fd353fa8f8318
14,neutral,2012-03-06 00:00:00,40.0,044875c562cf40936ecb34c03a49fa38
13,neutral,2012-03-09 00:00:00,30.0,69b8de7ac2c8a76f9cb38c8185a16246
14,neutral,2012-03-10 00:00:00,40.0,183148d6a5ab2aedd46b03d909183fc7
15,neutral,2012-03-11 00:00:00,36.36,79a4d62fd448f634f34a6570adb1776c
17,neutral,2012-03-12 00:00:00,54.55,dd148775f8046f07e9abf9af1f74de4d
17,neutral,2012-03-13 00:00:00,88.89,c8f64ae76d3166fa725c16bce20a3b96
17,neutral,2012-03-15 00:00:00,88.89,1871fa047bfaca74e1e4a36ae16c257b
17,neutral,2012-03-17 00:00:00,70.0,400ad92223e69593e5751ef14820b05b
19,neutral,2012-03-18 00:00:00,111.11,0fb761eb515b087a797cbcef371cea54
21,neutral,2012-03-19 00:00:00,133.33,9fc8188e099d6236320db75c44e383ea
22,neutral,2012-03-20 00:00:00,120.0,26550d3a867badab4d3ea88e9e13b77b
22,neutral,2012-03-21 00:00:00,120.0,2ea5fff2cb79b1e0b7650676f30758df
22,neutral,2012-03-22 00:00:00,100.0,228472215a117ae902dde7307e4f0140
21,neutral,2012-03-24 00:00:00,90.91,8c843903a8a6e92ca2248856bd6282c2
21,neutral,2012-03-25 00:00:00,90.91,64f873277c8e1281247e39a6e3b302ab
22,neutral,2012-03-26 00:00:00,120.0,0ee24bb12e4a9703f8534fc4be2d7b44
22,neutral,2012-03-28 00:00:00,120.0,c12ca68dfb4d22cc80b381340570962b
19,neutral,2012-03-31 00:00:00,111.11,991591cce02e41460a6beb4eaca254bb
19,neutral,2012-04-01 00:00:00,111.11,3af667354c054afdd05e56dfcd540abb
20,neutral,2012-04-02 00:00:00,122.22,da5e7b1304d08da3c5edd17cc6fbef60
21,neutral,2012-04-03 00:00:00,200.0,a421737ec62a294c9e828b3f4beac779
19,neutral,2012-04-04 00:00:00,137.5,7dfa91cb0b07f58772324198d494e4c2
20,neutral,2012-04-07 00:00:00,122.22,0c0c19f49b47c8db3b8f9fbcf30d4e47
